Invoice ID,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,City - Branch,Day of Week,Month,Rating Category
605-83-1050,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,16:26,Ewallet,4.3,Mandalay - B,Friday,March,4-6
711-31-1234,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,18:51,Cash,7.9,Mandalay - B,Saturday,March,6-8
727-17-0390,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,2019-03-16,12:43,Ewallet,4.8,Yangon - A,Saturday,March,4-6
701-69-8742,Normal,Male,Sports and travel,34.37,10,17.185,360.885,2019-03-16,10:11,Ewallet,6.7,Mandalay - B,Saturday,March,6-8
575-30-8091,Normal,Male,Sports and travel,72.5,8,29.0,609.0,2019-03-16,19:25,Ewallet,9.2,Yangon - A,Saturday,March,8-10
617-15-4209,Normal,Male,Health and beauty,15.37,2,1.537,32.277,2019-03-16,19:47,Cash,7.2,Naypyitaw - C,Saturday,March,6-8
578-80-7669,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,2019-03-16,16:58,Cash,5.6,Mandalay - B,Saturday,March,4-6
286-43-6208,Normal,Female,Food and beverages,87.8,9,39.51,829.71,2019-03-16,19:08,Cash,9.2,Naypyitaw - C,Saturday,March,8-10
210-74-9613,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,15:33,Ewallet,6.8,Naypyitaw - C,Saturday,March,6-8
290-68-2984,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,2019-03-16,11:22,Cash,5.2,Yangon - A,Saturday,March,4-6
880-46-5796,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,19:53,Ewallet,5.6,Yangon - A,Sunday,March,4-6
152-03-4217,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,11:55,Credit card,4.3,Mandalay - B,Sunday,March,4-6
642-30-6693,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,13:54,Ewallet,7.8,Mandalay - B,Sunday,March,6-8
662-47-5456,Member,Male,Fashion accessories,35.19,10,17.595,369.495,2019-03-17,19:06,Credit card,8.4,Naypyitaw - C,Sunday,March,8-10
220-68-6701,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,16:36,Cash,4.2,Yangon - A,Sunday,March,4-6
320-32-8842,Member,Female,Food and beverages,22.62,1,1.131,23.751,2019-03-17,18:58,Cash,6.4,Naypyitaw - C,Sunday,March,6-8
420-04-7590,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,11:29,Ewallet,4.7,Mandalay - B,Monday,March,4-6
413-20-6708,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,2019-03-18,15:52,Ewallet,8.5,Naypyitaw - C,Monday,March,8-10
776-68-1096,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,13:45,Credit card,7.9,Mandalay - B,Monday,March,6-8
485-30-8700,Normal,Female,Sports and travel,33.26,5,8.315,174.615,2019-03-18,16:10,Credit card,4.2,Yangon - A,Monday,March,4-6
256-58-3609,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,15:29,Cash,9.8,Naypyitaw - C,Monday,March,8-10
439-54-7422,Normal,Female,Electronic accessories,51.19,4,10.238,214.998,2019-03-18,17:15,Credit card,4.7,Yangon - A,Monday,March,4-6
263-87-5680,Member,Female,Home and lifestyle,28.53,10,14.265,299.565,2019-03-18,17:38,Ewallet,7.8,Naypyitaw - C,Monday,March,6-8
737-88-5876,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52,Credit card,5.9,Yangon - A,Tuesday,March,4-6
568-90-5112,Normal,Male,Health and beauty,66.14,4,13.228,277.788,2019-03-19,12:46,Credit card,5.6,Naypyitaw - C,Tuesday,March,4-6
716-39-1409,Normal,Male,Health and beauty,30.35,7,10.6225,223.0725,2019-03-19,18:19,Cash,8.0,Mandalay - B,Tuesday,March,8-10
462-78-5240,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,2019-03-19,14:35,Cash,4.2,Naypyitaw - C,Tuesday,March,4-6
548-48-3156,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,13:37,Cash,7.6,Yangon - A,Tuesday,March,6-8
301-81-8610,Member,Male,Fashion accessories,25.42,8,10.168,213.528,2019-03-19,19:42,Credit card,6.7,Mandalay - B,Tuesday,March,6-8
701-23-5550,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,13:40,Ewallet,4.9,Mandalay - B,Tuesday,March,4-6
593-08-5916,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,15:23,Credit card,7.4,Yangon - A,Tuesday,March,6-8
850-41-9669,Normal,Female,Electronic accessories,75.06,9,33.777,709.317,2019-03-19,13:25,Ewallet,6.2,Yangon - A,Tuesday,March,6-8
155-45-3814,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,15:29,Ewallet,4.7,Naypyitaw - C,Tuesday,March,4-6
728-88-7867,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,15:52,Ewallet,8.3,Naypyitaw - C,Tuesday,March,8-10
898-04-2717,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,2019-03-19,15:49,Ewallet,7.5,Yangon - A,Tuesday,March,6-8
831-07-6050,Normal,Male,Electronic accessories,32.71,5,8.1775,171.7275,2019-03-19,11:30,Credit card,9.9,Yangon - A,Tuesday,March,8-10
574-22-5561,Normal,Female,Fashion accessories,82.63,10,41.315,867.615,2019-03-19,17:08,Ewallet,7.9,Naypyitaw - C,Tuesday,March,6-8
318-81-2368,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,12:16,Cash,6.3,Naypyitaw - C,Tuesday,March,6-8
751-69-0068,Normal,Male,Sports and travel,99.24,9,44.658,937.818,2019-03-19,19:09,Ewallet,9.0,Naypyitaw - C,Tuesday,March,8-10
408-26-9866,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,16:42,Ewallet,4.1,Naypyitaw - C,Saturday,March,4-6
860-73-6466,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:16,Credit card,5.0,Yangon - A,Saturday,March,4-6
817-69-8206,Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485,2019-03-02,19:42,Credit card,6.5,Mandalay - B,Saturday,March,6-8
549-59-1358,Normal,Male,Sports and travel,88.63,3,13.2945,279.1845,2019-03-02,17:36,Ewallet,6.0,Yangon - A,Saturday,March,6-8
725-54-0677,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,13:50,Cash,5.3,Naypyitaw - C,Saturday,March,4-6
825-94-5922,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,19:26,Ewallet,7.2,Mandalay - B,Saturday,March,6-8
565-67-6697,Member,Male,Home and lifestyle,27.0,9,12.15,255.15,2019-03-02,14:16,Cash,4.8,Mandalay - B,Saturday,March,4-6
172-42-8274,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,18:18,Credit card,5.8,Mandalay - B,Saturday,March,4-6
636-98-3364,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,12:36,Ewallet,6.3,Mandalay - B,Saturday,March,6-8
878-30-2331,Member,Female,Sports and travel,54.55,10,27.275,572.775,2019-03-02,11:22,Credit card,7.1,Naypyitaw - C,Saturday,March,6-8
576-31-4774,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,13:10,Ewallet,4.0,Mandalay - B,Saturday,March,4-6
720-72-2436,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,18:14,Ewallet,6.9,Yangon - A,Saturday,March,6-8
225-98-1496,Normal,Female,Fashion accessories,27.02,3,4.053,85.113,2019-03-02,13:01,Credit card,7.1,Naypyitaw - C,Saturday,March,6-8
607-76-6216,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,16:35,Credit card,8.6,Naypyitaw - C,Saturday,March,8-10
346-84-3103,Member,Female,Electronic accessories,13.22,5,3.305,69.405,2019-03-02,19:26,Cash,4.3,Mandalay - B,Saturday,March,4-6
303-96-2227,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,17:16,Ewallet,4.4,Mandalay - B,Saturday,March,4-6
640-48-5028,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,12:40,Cash,6.3,Mandalay - B,Saturday,March,6-8
883-17-4236,Normal,Female,Sports and travel,14.39,2,1.439,30.219,2019-03-02,19:44,Credit card,7.2,Naypyitaw - C,Saturday,March,6-8
514-37-2845,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,13:02,Cash,9.0,Mandalay - B,Wednesday,March,8-10
213-72-6612,Normal,Male,Food and beverages,43.25,2,4.325,90.825,2019-03-20,15:56,Cash,6.2,Yangon - A,Wednesday,March,6-8
760-90-2357,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,15:08,Ewallet,5.0,Yangon - A,Wednesday,March,4-6
828-61-5674,Member,Male,Sports and travel,44.02,10,22.01,462.21,2019-03-20,19:57,Credit card,9.6,Yangon - A,Wednesday,March,8-10
650-98-6268,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,2019-03-20,13:53,Credit card,8.0,Mandalay - B,Wednesday,March,8-10
509-29-3912,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,12:24,Ewallet,4.2,Yangon - A,Wednesday,March,4-6
574-31-8277,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,19:55,Cash,5.6,Mandalay - B,Wednesday,March,4-6
142-63-6033,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,2019-03-20,19:17,Ewallet,4.9,Mandalay - B,Wednesday,March,4-6
805-86-0265,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,11:32,Cash,9.8,Yangon - A,Wednesday,March,8-10
451-28-5717,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20,11:23,Cash,7.3,Naypyitaw - C,Wednesday,March,6-8
182-88-2763,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,19:28,Credit card,5.0,Mandalay - B,Wednesday,March,4-6
632-32-4574,Normal,Male,Sports and travel,75.92,8,30.368,637.728,2019-03-20,14:14,Cash,5.5,Mandalay - B,Wednesday,March,4-6
436-54-4512,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44,Cash,9.8,Yangon - A,Wednesday,March,8-10
102-06-2002,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,17:52,Cash,6.1,Naypyitaw - C,Wednesday,March,6-8
537-72-0426,Member,Male,Fashion accessories,70.99,10,35.495,745.395,2019-03-20,16:28,Cash,5.7,Naypyitaw - C,Wednesday,March,4-6
827-26-2100,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,2019-03-21,16:21,Ewallet,8.8,Yangon - A,Thursday,March,8-10
438-01-4015,Member,Female,Sports and travel,49.49,4,9.898,207.858,2019-03-21,15:25,Ewallet,6.6,Mandalay - B,Thursday,March,6-8
448-61-3783,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,16:08,Credit card,4.5,Yangon - A,Thursday,March,4-6
500-02-2261,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,17:04,Ewallet,5.9,Naypyitaw - C,Thursday,March,4-6
527-09-6272,Member,Female,Electronic accessories,28.45,5,7.1125,149.3625,2019-03-21,10:17,Credit card,9.1,Yangon - A,Thursday,March,8-10
512-98-1403,Member,Female,Electronic accessories,26.48,3,3.972,83.412,2019-03-21,10:40,Ewallet,4.7,Yangon - A,Thursday,March,4-6
674-56-6360,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,14:00,Cash,6.0,Yangon - A,Friday,March,6-8
550-84-8664,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,14:33,Credit card,8.6,Yangon - A,Friday,March,8-10
630-74-5166,Normal,Male,Sports and travel,62.13,6,18.639,391.419,2019-03-22,20:19,Cash,7.4,Yangon - A,Friday,March,6-8
616-24-2851,Normal,Female,Fashion accessories,17.87,4,3.574,75.054,2019-03-22,14:42,Ewallet,6.5,Mandalay - B,Friday,March,6-8
227-03-5010,Normal,Male,Home and lifestyle,52.59,8,21.036,441.756,2019-03-22,19:20,Credit card,8.5,Yangon - A,Friday,March,8-10
472-15-9636,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,2019-03-22,19:36,Ewallet,9.2,Yangon - A,Friday,March,8-10
802-43-8934,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194,2019-03-22,15:05,Credit card,8.3,Yangon - A,Friday,March,8-10
886-18-2897,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,19:06,Credit card,4.5,Yangon - A,Friday,March,4-6
554-53-3790,Normal,Male,Sports and travel,37.02,6,11.106,233.226,2019-03-22,18:33,Cash,4.5,Mandalay - B,Friday,March,4-6
394-30-3170,Member,Female,Sports and travel,88.43,8,35.372,742.812,2019-03-22,19:35,Credit card,4.3,Mandalay - B,Friday,March,4-6
386-27-7606,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,15:59,Credit card,8.1,Naypyitaw - C,Saturday,March,8-10
608-96-3517,Member,Female,Fashion accessories,91.54,4,18.308,384.468,2019-03-23,19:20,Credit card,4.8,Mandalay - B,Saturday,March,4-6
733-29-1227,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,12:41,Cash,8.5,Naypyitaw - C,Saturday,March,8-10
407-63-8975,Normal,Male,Food and beverages,73.88,6,22.164,465.444,2019-03-23,19:16,Ewallet,4.4,Yangon - A,Saturday,March,4-6
795-49-7276,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,18:59,Ewallet,8.3,Yangon - A,Saturday,March,8-10
851-28-6367,Member,Male,Sports and travel,15.5,10,7.75,162.75,2019-03-23,10:55,Ewallet,8.0,Yangon - A,Saturday,March,8-10
884-80-6021,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,13:14,Ewallet,9.5,Yangon - A,Saturday,March,8-10
865-92-6136,Normal,Male,Food and beverages,52.75,3,7.9125,166.1625,2019-03-23,10:16,Ewallet,9.3,Yangon - A,Saturday,March,8-10
856-22-8149,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,2019-03-23,10:13,Ewallet,6.1,Yangon - A,Saturday,March,6-8
333-73-7901,Normal,Male,Health and beauty,54.92,8,21.968,461.328,2019-03-23,13:24,Ewallet,7.6,Naypyitaw - C,Saturday,March,6-8
474-33-8305,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,13:23,Ewallet,6.9,Naypyitaw - C,Saturday,March,6-8
851-98-3555,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,14:08,Credit card,6.6,Mandalay - B,Sunday,March,6-8
560-30-5617,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,2019-03-24,18:27,Cash,8.5,Mandalay - B,Sunday,March,8-10
118-62-1812,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,17:56,Cash,7.9,Naypyitaw - C,Sunday,March,6-8
334-64-2006,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22,Ewallet,9.6,Yangon - A,Sunday,March,8-10
641-62-7288,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,13:33,Ewallet,7.1,Mandalay - B,Sunday,March,6-8
835-16-0096,Member,Male,Sports and travel,14.7,5,3.675,77.175,2019-03-24,13:48,Ewallet,8.5,Naypyitaw - C,Sunday,March,8-10
593-95-4461,Member,Male,Home and lifestyle,74.86,1,3.743,78.603,2019-03-24,14:49,Cash,6.9,Naypyitaw - C,Sunday,March,6-8
588-01-7461,Normal,Female,Food and beverages,33.98,9,15.291,321.111,2019-03-24,10:43,Cash,4.2,Naypyitaw - C,Sunday,March,4-6
725-67-2480,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,18:14,Credit card,5.9,Mandalay - B,Sunday,March,4-6
468-88-0009,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,2019-03-24,10:29,Cash,6.0,Yangon - A,Sunday,March,6-8
538-22-0304,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:27,Cash,5.2,Naypyitaw - C,Sunday,March,4-6
366-43-6862,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,16:32,Ewallet,6.7,Mandalay - B,Monday,March,6-8
282-35-2475,Normal,Female,Sports and travel,93.31,2,9.331,195.951,2019-03-25,17:53,Cash,6.3,Mandalay - B,Monday,March,6-8
605-03-2706,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,18:02,Cash,9.5,Yangon - A,Monday,March,8-10
362-58-8315,Normal,Male,Fashion accessories,76.52,5,19.13,401.73,2019-03-25,10:23,Cash,9.9,Naypyitaw - C,Monday,March,8-10
699-14-3026,Normal,Male,Electronic accessories,85.39,7,29.8865,627.6165,2019-03-25,18:30,Ewallet,4.1,Naypyitaw - C,Monday,March,4-6
134-75-2619,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,18:51,Cash,6.9,Yangon - A,Monday,March,6-8
340-66-0321,Member,Male,Electronic accessories,36.36,4,7.272,152.712,2019-03-25,13:07,Cash,7.6,Yangon - A,Monday,March,6-8
110-05-6330,Normal,Female,Food and beverages,39.43,6,11.829,248.409,2019-03-25,20:18,Credit card,9.4,Naypyitaw - C,Monday,March,8-10
156-95-3964,Normal,Female,Food and beverages,55.39,4,11.078,232.638,2019-03-25,15:19,Ewallet,8.0,Yangon - A,Monday,March,8-10
848-24-9445,Member,Male,Health and beauty,43.7,2,4.37,91.77,2019-03-26,18:03,Cash,4.9,Naypyitaw - C,Tuesday,March,4-6
449-27-2918,Member,Female,Sports and travel,39.12,1,1.956,41.076,2019-03-26,11:02,Credit card,9.6,Mandalay - B,Tuesday,March,8-10
595-94-9924,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,20:21,Credit card,4.2,Yangon - A,Tuesday,March,4-6
487-79-6868,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,19:28,Credit card,8.0,Mandalay - B,Tuesday,March,8-10
859-97-6048,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,14:13,Credit card,5.3,Naypyitaw - C,Tuesday,March,4-6
587-73-4862,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,11:07,Ewallet,7.6,Yangon - A,Tuesday,March,6-8
163-56-7055,Member,Male,Fashion accessories,48.71,1,2.4355,51.1455,2019-03-26,19:20,Cash,4.1,Naypyitaw - C,Tuesday,March,4-6
411-77-0180,Member,Male,Electronic accessories,72.2,7,25.27,530.67,2019-03-26,20:14,Ewallet,4.3,Yangon - A,Tuesday,March,4-6
236-27-1144,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,10:31,Ewallet,8.4,Naypyitaw - C,Tuesday,March,8-10
734-91-1155,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26,10:34,Credit card,7.7,Mandalay - B,Tuesday,March,6-8
760-53-9233,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37,Credit card,8.5,Yangon - A,Tuesday,March,8-10
797-88-0493,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,13:54,Cash,7.7,Yangon - A,Tuesday,March,6-8
807-34-3742,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:44,Cash,5.8,Yangon - A,Tuesday,March,4-6
423-57-2993,Normal,Male,Sports and travel,93.39,6,28.017,588.357,2019-03-27,19:18,Ewallet,10.0,Mandalay - B,Wednesday,March,8-10
238-49-0436,Normal,Male,Health and beauty,32.46,8,12.984,272.664,2019-03-27,13:48,Credit card,4.9,Yangon - A,Wednesday,March,4-6
702-83-5291,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,10:43,Cash,6.6,Naypyitaw - C,Wednesday,March,6-8
176-64-7711,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,19:11,Credit card,4.3,Mandalay - B,Wednesday,March,4-6
633-44-8566,Member,Male,Food and beverages,49.38,7,17.283,362.943,2019-03-27,20:35,Credit card,7.3,Yangon - A,Wednesday,March,6-8
278-86-2735,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,14:03,Cash,9.2,Yangon - A,Wednesday,March,8-10
106-35-6779,Normal,Male,Home and lifestyle,44.34,2,4.434,93.114,2019-03-27,11:26,Cash,5.8,Yangon - A,Wednesday,March,4-6
186-71-5196,Member,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,16:30,Ewallet,6.2,Yangon - A,Wednesday,March,6-8
794-32-2436,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,15:08,Ewallet,6.0,Mandalay - B,Wednesday,March,6-8
313-66-9943,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,20:29,Credit card,7.3,Mandalay - B,Wednesday,March,6-8
857-16-3520,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,16:06,Ewallet,4.5,Yangon - A,Thursday,March,4-6
266-76-6436,Member,Female,Food and beverages,38.6,3,5.79,121.59,2019-03-28,13:57,Ewallet,7.5,Naypyitaw - C,Thursday,March,6-8
212-62-1842,Normal,Male,Food and beverages,58.26,6,17.478,367.038,2019-03-28,16:44,Cash,9.9,Yangon - A,Thursday,March,8-10
633-09-3463,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,2019-03-28,12:58,Credit card,9.5,Naypyitaw - C,Thursday,March,8-10
531-80-1784,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,2019-03-28,17:38,Cash,5.1,Yangon - A,Thursday,March,4-6
333-23-2632,Member,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,20:14,Cash,4.2,Yangon - A,Thursday,March,4-6
573-58-9734,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,2019-03-28,13:41,Ewallet,5.1,Mandalay - B,Thursday,March,4-6
544-32-5024,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16,Credit card,6.4,Naypyitaw - C,Thursday,March,6-8
470-32-9057,Member,Male,Food and beverages,51.34,5,12.835,269.535,2019-03-28,15:31,Credit card,9.1,Yangon - A,Thursday,March,8-10
420-97-3340,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,15:30,Credit card,9.2,Yangon - A,Thursday,March,8-10
766-85-7061,Normal,Male,Health and beauty,87.87,10,43.935,922.635,2019-03-29,10:25,Ewallet,5.1,Mandalay - B,Friday,March,4-6
218-59-9410,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,16:54,Ewallet,8.2,Yangon - A,Friday,March,8-10
267-62-7380,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,19:12,Ewallet,4.3,Naypyitaw - C,Friday,March,4-6
291-21-5991,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,2019-03-29,14:28,Cash,7.0,Mandalay - B,Friday,March,6-8
425-85-2085,Member,Male,Health and beauty,54.86,5,13.715,288.015,2019-03-29,16:48,Ewallet,9.8,Mandalay - B,Friday,March,8-10
186-79-9562,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,14:06,Cash,8.9,Mandalay - B,Friday,March,8-10
727-75-6477,Normal,Male,Electronic accessories,28.84,4,5.768,121.128,2019-03-29,14:44,Cash,6.4,Naypyitaw - C,Friday,March,6-8
829-34-3910,Normal,Male,Health and beauty,71.38,10,35.69,749.49,2019-03-29,19:21,Cash,5.7,Yangon - A,Friday,March,4-6
861-77-0145,Member,Male,Electronic accessories,81.97,10,40.985,860.685,2019-03-03,14:30,Cash,9.2,Naypyitaw - C,Sunday,March,8-10
733-33-4967,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,2019-03-03,19:17,Cash,6.3,Naypyitaw - C,Sunday,March,6-8
777-82-7220,Normal,Male,Home and lifestyle,30.12,8,12.048,253.008,2019-03-03,13:01,Cash,7.7,Mandalay - B,Sunday,March,6-8
234-03-4040,Member,Female,Food and beverages,73.05,10,36.525,767.025,2019-03-03,12:25,Credit card,8.7,Mandalay - B,Sunday,March,8-10
324-41-6833,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,19:30,Ewallet,5.1,Naypyitaw - C,Sunday,March,4-6
305-14-0245,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,2019-03-03,19:00,Ewallet,7.5,Mandalay - B,Sunday,March,6-8
631-41-3108,Normal,Male,Home and lifestyle,46.33,7,16.2155,340.5255,2019-03-03,13:23,Credit card,7.4,Yangon - A,Sunday,March,6-8
175-54-2529,Member,Male,Food and beverages,22.17,8,8.868,186.228,2019-03-03,17:01,Credit card,9.6,Yangon - A,Sunday,March,8-10
468-99-7231,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,17:36,Cash,8.8,Naypyitaw - C,Sunday,March,8-10
568-88-3448,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2019-03-03,15:09,Ewallet,5.5,Yangon - A,Sunday,March,4-6
211-05-0490,Member,Female,Electronic accessories,51.92,5,12.98,272.58,2019-03-03,13:42,Cash,7.5,Naypyitaw - C,Sunday,March,6-8
302-15-2162,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,10:54,Credit card,4.3,Naypyitaw - C,Sunday,March,4-6
610-46-4100,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31,Credit card,6.0,Yangon - A,Sunday,March,6-8
651-96-5970,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,20:06,Credit card,4.0,Yangon - A,Sunday,March,4-6
676-39-6028,Member,Female,Electronic accessories,64.44,5,16.11,338.31,2019-03-30,17:04,Cash,6.6,Yangon - A,Saturday,March,6-8
743-04-1105,Member,Male,Health and beauty,97.22,9,43.749,918.729,2019-03-30,14:43,Ewallet,6.0,Mandalay - B,Saturday,March,6-8
286-01-5402,Normal,Female,Sports and travel,40.23,7,14.0805,295.6905,2019-03-30,13:22,Cash,9.6,Yangon - A,Saturday,March,8-10
364-34-2972,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,20:37,Cash,6.7,Naypyitaw - C,Saturday,March,6-8
115-38-7388,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,12:51,Credit card,9.5,Naypyitaw - C,Saturday,March,8-10
361-85-2571,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18,Cash,7.4,Yangon - A,Saturday,March,6-8
291-55-6563,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45,Ewallet,7.5,Yangon - A,Saturday,March,6-8
778-89-7974,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,14:58,Cash,7.4,Naypyitaw - C,Saturday,March,6-8
131-15-8856,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,19:26,Credit card,4.0,Naypyitaw - C,Saturday,March,4-6
731-59-7531,Member,Male,Health and beauty,72.57,8,29.028,609.588,2019-03-30,17:58,Cash,4.6,Mandalay - B,Saturday,March,4-6
642-61-4706,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,16:34,Cash,5.5,Mandalay - B,Saturday,March,4-6
